1	2251
2	2242
3	4
4	2225
5	2208
6	2230
7	12
8199	2187
8	2232
8200	2
9	2209
8201	2
10	3
8202	1
11	1
8203	10
12	1
8204	1
8206	6
15	2258
8207	1
16	2176
8208	2
8209	1
18	3
21	1
24	2227
8217	1
27	2194
28	2260
29	2255
30	2207
31	2230
8223	1
32	1
33	2266
8225	2197
34	2194
8227	2
36	2239
37	2226
40	6
41	2224
8235	2192
45	2253
8237	2158
8238	2217
8239	2
48	2258
8240	1
49	2209
8241	2252
50	2229
8242	1
8243	1
8244	2229
54	6
55	9
8247	2177
56	2203
58	2235
60	2240
61	1
62	5
63	2267
8256	4
65	1
8258	2245
67	17
8259	1
68	1
69	2217
70	2244
71	2204
72	2282
73	2303
8266	2266
75	1
77	1
78	2204
79	2185
80	2215
85	2210
87	2200
90	2207
91	2164
94	2219
99	1
100	2205
105	2203
106	1
108	1
109	1
111	2150
112	2233
113	2200
115	2220
116	1
117	2206
119	2228
120	2187
121	2192
122	1
8314	2185
125	2183
126	1
127	1
128	1
132	2224
133	2208
135	2229
136	2225
139	2215
140	1
141	2198
143	2207
144	2272
145	1
146	2251
147	9
148	1
149	10
152	2276
153	2232
154	2210
155	8
156	2251
160	2217
161	2248
162	2247
8355	1
164	2217
166	2252
167	2247
168	2178
169	2198
170	21
172	2250
173	1
174	2201
175	2187
176	2234
177	2215
178	2198
179	2226
180	2221
181	1
182	1
183	2124
184	2262
187	3
188	2202
189	2196
8381	2215
190	2257
192	2214
193	2202
196	2257
198	1
199	1
200	1
202	2155
206	1
209	2239
8401	2208
210	2212
211	2208
8407	2230
216	2268
220	2255
221	2236
222	1
8414	2229
224	1
225	2255
8417	2239
230	2214
231	2230
233	2274
234	2207
235	2236
236	2219
8428	2167
237	2213
238	1
239	1
240	2189
243	3
244	2225
245	2217
246	2181
247	2205
248	2189
249	1
251	2223
252	1
253	2206
260	2154
262	2224
263	1
264	1
266	1
267	2269
268	1
269	1
270	2216
273	2233
275	2220
276	1
277	2191
280	2191
286	2295
287	2167
290	1
291	2157
293	2194
295	2239
296	1
298	2181
299	2197
8492	1
302	2239
304	2241
309	2237
310	1
337	2225
338	2181
339	2183
340	2232
341	2198
342	2220
344	2205
345	2216
346	2196
347	2221
348	2227
349	2230
350	2237
351	2242
352	2251
353	2202
355	2218
356	2192
362	2223
364	1
371	2207
373	2196
374	2232
382	2213
393	2231
400	1
410	2180
413	1
415	2228
416	1
421	2157
428	1
429	2221
430	2189
432	2179
433	1
435	2214
8628	1
437	1
438	1
8630	2200
439	2256
441	2213
442	1
446	2215
448	2188
453	2273
455	1
458	2195
460	2264
462	1
465	2202
467	2224
468	2244
469	2214
472	1
478	2242
481	2224
488	2244
490	2193
491	2203
492	2210
494	2210
495	2274
497	2254
498	2182
499	2193
502	2269
503	2132
507	2226
508	2245
514	2179
515	2206
517	2286
519	2273
520	2212
521	2248
522	2258
523	2244
529	2203
530	2239
531	2228
532	2232
533	2264
534	2182
535	2213
536	1
537	2190
538	2
540	1
541	2241
542	1
8735	1
547	2231
548	2208
8740	1
552	2239
579	1
580	2181
582	2195
8774	2167
8775	1
585	2192
586	2210
8781	2269
8782	2256
591	2210
596	2232
599	2256
600	2186
601	2206
603	2299
605	1
607	2263
608	2207
609	2208
610	2205
612	1
8807	1
618	1
619	1
625	2238
628	2130
629	2212
630	2241
631	1
632	5
634	2253
8826	2266
635	2155
636	2163
637	1
638	2183
640	2243
8832	2249
641	2246
642	2218
643	2250
644	2246
645	2205
646	1
647	2184
649	2163
651	2239
652	2277
653	1
8845	1
655	1
656	2241
657	2244
658	2241
659	1
660	1
662	2191
663	2226
664	2258
665	2186
666	2234
8858	2150
668	2267
669	2184
671	2294
674	2223
675	2267
676	2185
679	2210
680	2206
8876	2253
685	1
687	2260
688	2230
691	2262
693	2195
698	2251
699	2261
8892	2254
703	1
707	2197
708	2227
709	2260
711	1
714	1
715	2262
718	2188
719	2263
721	2186
722	1
8914	1
724	1
726	2253
728	2233
729	2
8921	2182
730	1
731	1
8924	1
733	1
734	2157
737	2230
738	2205
739	1
742	1
743	2225
746	2200
8944	2238
8949	2214
8961	3
8962	4
772	2205
8979	1
794	2196
797	2199
799	2262
800	2271
804	2189
811	1
813	2260
815	2179
820	2219
827	2246
9025	2199
9026	2229
838	2202
840	1
843	1
845	1
849	2218
9043	2224
9044	2181
9045	2179
865	2242
866	2191
877	2226
879	2281
880	2199
881	2271
883	2158
886	2260
887	1
888	2243
890	2221
891	2254
893	2243
894	2220
897	2207
898	1
9090	2267
900	1
901	1
906	2226
907	2190
908	1
910	2156
912	2218
915	2221
9107	2258
916	2197
917	1
918	2232
920	2261
921	2285
922	1
923	2212
924	1
927	2168
929	2257
930	2196
932	2
933	1
937	1
943	2188
9135	1
944	1
946	1
948	2213
949	1
951	2296
952	2216
953	2222
957	2
958	1
959	2227
960	2216
967	1
970	2174
973	2232
974	2193
976	2174
977	1
979	2236
984	2199
985	2230
986	2249
988	2165
9181	1
990	2
994	2201
995	2206
999	2255
1001	2200
1004	2272
1005	2242
1013	2209
1016	2210
1018	1
1020	2228
1026	2
1028	1
1031	3
1032	1
1033	1
1035	2
1036	2
1037	2236
9229	1
1038	2172
1040	1
1042	1
1043	1
1044	2265
1050	2267
1051	2228
1052	2165
1053	2253
1054	2206
1055	2231
1056	2218
1057	2222
1058	2127
1059	2207
1062	2226
1063	1
1064	2240
1065	2281
1066	2251
1070	2256
1072	2213
1074	2283
1075	2232
1077	2260
1078	1
1079	1
1080	2200
9272	1
1081	1
9273	1
1082	1
1084	2251
1094	2231
1097	2214
1102	2198
1103	2229
1104	1
1105	1
1106	2240
1107	2216
1109	1
1110	1
1111	2263
1112	2282
1113	2199
1114	2203
1116	2
1117	2
1118	2
9310	1
1119	1
9311	1
1120	2212
1121	2205
1122	2280
1127	1
1128	2203
1130	2192
1132	2207
9327	2190
1136	2264
1138	1
1140	2209
1141	2215
1143	1
1144	3
1145	2253
1147	2211
1149	2191
1152	1
1153	2208
1154	2248
1157	2231
1162	2167
1165	2218
1166	2254
1169	1
1173	2169
1175	2217
1176	2236
1177	2255
1180	2234
1182	2243
1183	2214
1186	2198
1187	2188
1190	2160
1191	2225
1193	2165
1194	2226
9386	2247
1196	2215
1197	2262
1198	2206
1200	2247
1202	2229
1203	2241
1205	2229
1206	2200
1208	2200
1209	2253
1212	2142
1213	2268
1214	2197
1216	2235
1218	2254
1219	2232
1220	2224
1222	2224
1223	2217
1225	2195
1226	2163
1227	2149
1229	2183
1230	2223
1231	2222
1234	1
1236	2218
1238	1
1242	2217
1243	2119
1246	2221
1247	2252
1250	2261
1251	2273
1252	2208
1253	2217
1262	1
1264	2267
1265	2200
1268	2239
1270	2215
1273	2240
1274	2212
1276	2199
1277	2212
1278	2260
1279	1
1280	2205
1285	2174
1289	2234
1309	2198
1313	2266
1320	2229
1321	2194
1322	2166
1323	2188
1324	2247
1330	2265
1335	2278
1344	1
9540	1
1350	2196
9543	1
1352	2235
1353	2218
1354	2171
1356	2183
1359	2213
1360	2160
1361	2169
1367	2214
1371	2165
1374	2214
1376	2243
1382	2193
1386	2217
1399	2172
1403	2213
1405	2237
1408	1
1409	2189
1412	2243
1415	2237
1416	1
1417	1
1418	2158
1423	2215
1425	2259
1435	2205
1438	2252
1439	2145
1441	2293
1446	1
1448	1
1450	2216
1451	1
1452	2219
1453	1
1454	2243
1455	2272
1456	2228
1458	2275
1459	2235
1460	2216
1461	2
1462	2197
1463	1
1464	1
1465	2197
1468	2204
1469	2237
1470	2258
1472	2273
1473	2227
1474	2199
1475	2149
1476	2245
1479	2197
1480	1
1482	1
1486	2169
1488	2213
1489	2155
1490	1
1501	2200
1505	2229
1506	2201
1508	2243
1509	2211
1510	2255
1511	1
1512	2236
1514	2198
1515	2138
1517	2214
1519	2251
1520	2235
1524	2216
1525	2221
1526	2183
1528	2268
1529	2204
1531	1
1534	2205
1536	1
1538	2273
1539	2247
1545	2207
1546	2222
9739	2240
9741	2277
1550	2189
9742	2
1551	2211
9744	1
1553	2210
9745	1
1555	2192
9747	2157
1558	2177
1561	2238
1562	2226
1563	2187
9756	2178
9757	2260
9758	1
1567	2236
1569	2255
9768	2244
1579	2199
9771	1
1582	2240
9774	1
1584	2232
1587	2242
1588	1
1590	2241
1594	1
1596	3
1602	1
1605	1
1606	2208
1609	2192
1610	2296
1611	2230
1612	2232
1613	2217
1617	1
1625	1
1626	2211
1627	2248
1628	2
1629	2216
9823	2
9824	1
1633	2251
1634	1
9826	1
9827	3
1636	2201
9828	1
1637	1
9829	2210
1638	2214
1639	2262
1645	1
1646	2202
1647	2245
1649	1
9841	2219
9842	1
1651	1
9843	2212
1652	2218
9844	1
9845	2214
1654	2232
9846	2242
1655	2172
1656	2223
9848	2198
1657	2169
9849	2235
1658	2223
1659	2221
1662	2205
1663	2227
1665	2158
1675	2198
1676	2235
1678	2211
1679	2217
1682	2204
1685	2238
1688	2210
1689	2208
1691	2173
1692	1
1693	2235
1694	2202
9887	1
1696	2205
9888	1
9889	1
1699	2238
1701	2199
1706	2246
9898	1
9904	1
9905	1
1715	2196
1721	2174
1722	1
1723	2238
1724	2248
1726	2212
1728	2181
1729	2191
1735	2206
1737	2157
1738	2185
1739	2268
1741	2221
1742	2216
1743	2217
1745	2171
1746	2255
1754	2155
1755	2177
1759	2251
1760	2203
1761	2212
1762	2251
1764	2221
1767	2247
1771	2244
1772	2126
1773	2243
1774	2192
1776	2205
1779	2229
1780	2255
