Source;Target;Weight
1888;2085;1
1888;52;2
1888;2235;2
1888;1807;2
1888;1836;2
1888;1858;2
1888;1890;2
1888;1893;1
1888;2426;2
1888;2440;1
1888;2443;1
1888;2459;1
1888;2013;3
1888;2030;2
1888;2031;3
1888;2035;2
1888;2036;2
2085;1888;1
52;1888;2
2235;1888;2
1807;1888;2
1836;1888;2
1858;1888;2
1890;1888;2
1893;1888;1
2426;1888;2
2440;1888;1
2443;1888;1
2459;1888;1
2013;1888;3
2030;1888;2
2031;1888;3
2035;1888;2
2036;1888;2
