Source;Target;Weight
196;1417;1
196;656;1
196;670;1
196;682;1
196;709;1
196;200;1
196;724;1
196;214;1
196;731;1
196;493;1
196;754;1
196;757;1
196;762;1
209;781;1
209;336;1
348;203;1
348;3241;1
348;565;1
967;1520;1
2043;395;1
2043;530;1
2043;402;1
2043;409;1
2043;416;1
2043;550;1
2043;551;1
2043;448;1
2043;452;1
2043;457;1
2043;474;1
2043;2408;1
508;514;1
508;404;1
508;153;1
508;154;1
508;441;1
508;511;1
279;275;1
279;284;1
279;554;1
279;558;1
279;560;1
279;573;1
279;575;1
279;2883;1
279;605;1
279;361;1
279;2184;1
279;679;1
279;696;1
279;705;1
279;727;1
295;1027;1
295;1058;1
295;293;1
295;553;1
295;298;1
295;303;1
295;716;1
295;742;1
1329;1242;1
1329;1132;1
570;308;1
570;569;1
570;629;1
570;631;1
570;1412;1
570;142;1
570;193;1
570;1993;1
570;244;1
325;216;1
597;608;1
156;157;1
156;486;1
156;182;1
691;1610;1
691;3255;1
691;476;1
692;655;1
692;687;1
692;1968;1
692;624;1
692;1407;1
693;748;1
695;3282;1
1724;65;1
1724;70;1
1724;1361;1
1724;1367;1
1724;1909;1
1724;1708;1
723;264;1
723;237;1
737;734;1
481;289;1
481;291;1
481;204;1
481;591;1
481;477;1
481;248;1
242;261;1
242;665;1
242;249;1
245;2064;1
245;252;1
255;1026;1
255;268;1
255;1674;1
939;962;1
939;1614;1
939;1629;1
939;951;1
939;954;1
941;942;1
941;945;1
941;952;1
1612;1630;1
1486;1052;1
1486;2076;1
1486;2098;1
1486;1592;1
1486;2106;1
1486;1608;1
1486;1105;1
1486;1659;1
1486;1664;1
1486;1669;1
1486;1466;1
1486;1514;1
1621;2752;1
1409;2055;1
1409;2881;1
1409;2674;1
1409;2681;1
1409;1419;1
1409;1421;1
1409;2968;1
1409;1442;1
1409;2211;1
1409;715;1
1436;2165;1
1436;1410;1
1436;1411;1
1436;1678;1
1436;1422;1
1436;2220;1
1436;2228;1
1436;2041;1
1955;563;1
1955;2126;1
1955;2128;1
1955;653;1
1955;669;1
579;286;1
579;2131;1
579;345;1
579;630;1
579;234;1
728;2192;1
728;194;1
218;222;1
218;229;1
218;232;1
218;233;1
218;236;1
218;372;1
750;752;1
247;556;1
247;688;1
247;582;1
247;747;1
247;753;1
1544;2708;1
523;537;1
523;543;1
523;161;1
523;2130;1
2836;2844;1
2838;1666;1
2849;1658;1
1074;1545;1
1074;1070;1
1115;2609;1
1115;1990;1
1115;2132;1
1115;2134;1
1115;2138;1
1115;1118;1
1115;1125;1
1636;2190;1
1636;2731;1
1636;3179;1
1645;1560;1
1645;2122;1
1645;1653;1
1645;1655;1
1645;1657;1
1645;2179;1
1645;1679;1
1645;3242;1
1645;3308;1
1645;2796;1
1645;2802;1
1645;2803;1
1645;2813;1
1645;2819;1
1645;2830;1
1645;2839;1
1645;1392;1
1645;2935;1
1645;1467;1
1647;1670;1
1647;1671;1
1647;2102;1
1647;3165;1
1647;2799;1
1647;2808;1
1650;2835;1
1650;2077;1
1650;2848;1
1650;2981;1
1650;2021;1
1650;2806;1
1667;1672;1
1667;2087;1
1667;1106;1
1667;2798;1
2197;2573;1
1954;4;1
1954;1925;1
1954;1938;1
1954;3239;1
1529;1539;1
1529;1995;1
1529;1548;1
1529;1950;1
1529;1951;1
1529;2094;1
1529;1534;1
394;456;1
378;385;1
2188;768;1
2188;775;1
2188;776;1
2188;778;1
2188;3235;1
2188;2487;1
2188;2488;1
2188;2492;1
2188;761;1
1965;1967;1
201;555;1
201;199;1
201;211;1
1388;2643;1
1019;2569;1
1019;1432;1
1019;1457;1
1019;1458;1
1019;1979;1
1665;2833;1
1665;1051;1
1665;2230;1
1665;2814;1
1537;1536;1
1537;1673;1
1537;1530;1
1668;1681;1
1553;1550;1
1682;2846;1
1682;2078;1
1682;1060;1
1682;2859;1
1682;2866;1
1682;1075;1
1682;2103;1
1682;1080;1
1682;3257;1
1682;3307;1
1682;2809;1
2068;2058;1
2068;3281;1
2068;3197;1
1605;1584;1
1605;2099;1
1605;1589;1
1605;1927;1
1605;1940;1
1605;1945;1
1652;1651;1
1654;2843;1
1654;2855;1
1654;1663;1
1662;1055;1
964;963;1
964;1494;1
964;760;1
972;970;1
972;1526;1
977;2409;1
977;2938;1
977;976;1
977;999;1
1013;1685;1
1013;1976;1
1013;992;1
982;3222;1
982;3238;1
982;2555;1
771;2482;1
771;767;1
282;613;1
282;642;1
282;675;1
282;725;1
282;263;1
282;332;1
282;497;1
315;306;1
315;312;1
315;313;1
315;2372;1
580;254;1
609;616;1
619;596;1
619;611;1
480;590;1
3202;1430;1
2079;2670;1
2079;2671;1
1378;2642;1
1378;1386;1
1379;2639;1
1379;2641;1
1379;1380;1
1389;2646;1
1389;1400;1
1395;1397;1
2678;1440;1
2678;1427;1
1406;2650;1
1406;2653;1
1434;2227;1
176;538;1
176;177;1
176;500;1
271;266;1
271;1966;1
271;337;1
271;238;1
271;622;1
614;132;1
614;136;1
614;635;1
614;636;1
433;2388;1
433;2389;1
433;434;1
433;437;1
253;803;1
174;454;1
191;192;1
191;708;1
191;785;1
191;1374;1
2403;2404;1
2403;505;1
484;485;1
368;344;1
368;351;1
368;359;1
368;363;1
1446;1444;1
1446;1445;1
1446;1453;1
1446;1454;1
1446;1478;1
1446;1488;1
1446;1496;1
1528;2703;1
1000;2564;1
1000;991;1
1000;994;1
1000;3174;1
1000;3175;1
1000;1002;1
1000;1007;1
1000;2557;1
1000;2559;1
1021;1497;1
1021;1020;1
288;577;1
1832;1359;1
1832;1910;1
1832;2169;1
1832;2170;1
1832;2432;1
1832;1781;1
1832;1789;1
89;2323;1
89;35;1
89;81;1
89;94;1
89;881;1
89;882;1
650;285;1
650;726;1
689;697;1
1464;1519;1
13;2118;1
1056;1046;1
1056;2592;1
1056;1082;1
1056;1085;1
1056;1944;1
612;621;1
612;623;1
618;627;1
170;3300;1
170;171;1
270;274;1
270;277;1
1812;2081;1
1812;2084;1
1812;2157;1
1812;3188;1
1812;1716;1
1812;1732;1
1812;1837;1
1812;2424;1
1812;2460;1
1812;1964;1
1812;2023;1
1812;2033;1
793;2497;1
793;789;1
335;256;1
1372;2876;1
864;898;1
864;1295;1
864;801;1
864;802;1
864;1321;1
864;1216;1
864;859;1
864;873;1
864;1264;1
864;1271;1
1916;1811;1
1916;815;1
1916;1843;1
1916;1883;1
1916;1919;1
1916;3236;1
1916;1704;1
1916;2007;1
1916;1758;1
1916;1787;1
396;540;1
414;412;1
1014;1037;1
1821;1712;1
1821;2006;1
1821;1751;1
1821;1915;1
1853;2022;1
1853;1788;1
1907;1717;1
2213;1778;1
1747;804;1
1747;806;1
1747;1833;1
1747;1887;1
1747;866;1
1747;868;1
1747;2024;1
1756;1360;1
1756;1368;1
1756;1370;1
1756;883;1
1756;1258;1
1756;1266;1
2027;2993;1
1809;2462;1
1809;2477;1
1809;2028;1
871;1291;1
871;796;1
871;1254;1
1309;1307;1
1265;1281;1
1265;1282;1
1265;1288;1
1265;1296;1
1265;1298;1
1265;1262;1
1265;1273;1
1265;1279;1
1897;2062;1
1873;798;1
1873;1363;1
1873;113;1
1904;2050;1
1904;1808;1
1904;2429;1
1904;1727;1
1904;1743;1
1904;1767;1
879;1355;1
879;877;1
879;1340;1
1330;1345;1
1793;1763;1
1793;1905;1
1814;818;1
1844;2986;1
1844;1769;1
1874;2480;1
98;68;1
98;2308;1
98;102;1
98;109;1
1917;2070;1
1917;2090;1
1917;2174;1
1917;1703;1
1917;1962;1
1917;2475;1
1917;1714;1
1917;2010;1
1917;1791;1
1719;2430;1
2011;2884;1
2011;2997;1
843;849;1
850;855;1
60;122;1
1364;2956;1
1364;2636;1
1364;1357;1
1364;1362;1
884;2186;1
1702;1733;1
1702;735;1
1702;2016;1
97;129;1
97;20;1
97;2329;1
97;100;1
97;107;1
832;807;1
832;809;1
832;812;1
832;825;1
832;828;1
832;831;1
832;837;1
832;839;1
832;846;1
832;848;1
832;852;1
832;854;1
1728;1820;1
48;29;1
1353;1354;1
1888;72;1
1888;2200;1
1888;2217;1
1888;1854;1
1888;845;1
1888;2440;1
1888;2026;1
1079;1090;1
1922;1590;1
1922;1642;1
1922;2697;1
1922;1948;1
1922;1952;1
1922;1953;1
1922;1470;1
1922;1472;1
1922;1507;1
1922;1510;1
1435;2684;1
1956;1072;1
1169;1219;1
1169;1223;1
1169;1173;1
1169;1199;1
1169;1202;1
1169;1213;1
1169;1215;1
1183;1228;1
1183;1167;1
1188;1172;1
1188;794;1
1188;1187;1
1188;1189;1
1133;1160;1
1133;1130;1
1133;1146;1
381;392;1
381;393;1
381;408;1
381;455;1
381;459;1
1918;1822;1
1918;1859;1
1918;1701;1
1918;1735;1
31;1891;1
31;59;1
1705;1699;1
1705;1745;1
1705;1689;1
1734;1797;1
1805;1881;1
1841;1043;1
1841;1864;1
1841;1866;1
819;829;1
1102;3332;1
1102;1957;1
1102;1061;1
1102;1086;1
1102;1092;1
900;2276;1
900;3124;1
900;3221;1
1210;2880;1
1210;1207;1
1210;1211;1
1150;1156;1
1741;3004;1
1757;2963;1
1757;2072;1
1757;1958;1
1757;1963;1
1757;1722;1
1757;1877;1
1739;1903;1
1739;887;1
1739;888;1
853;836;1
524;189;1
133;139;1
133;145;1
133;147;1
240;2187;1
240;269;1
240;782;1
986;968;1
566;257;1
566;273;1
566;301;1
566;316;1
566;2379;1
566;230;1
369;2381;1
639;489;1
666;648;1
700;680;1
479;3298;1
1438;1408;1
1438;3243;1
1438;1974;1
1438;1394;1
1438;2675;1
1438;2687;1
1485;2699;1
682;683;1
709;207;1
200;374;1
493;626;1
762;208;1
762;212;1
402;403;1
416;424;1
416;428;1
550;546;1
452;453;1
457;2074;1
404;2115;1
573;283;1
573;228;1
705;787;1
1027;1029;1
1058;1084;1
1058;1089;1
716;2219;1
1242;2185;1
1242;1239;1
1242;1241;1
1242;1247;1
1132;1157;1
1132;1159;1
1132;1134;1
1132;1143;1
308;320;1
569;585;1
629;601;1
629;602;1
629;615;1
629;494;1
142;151;1
1993;576;1
1993;186;1
1993;187;1
1610;1561;1
1610;1591;1
1610;1601;1
1610;2003;1
476;190;1
1968;2354;1
65;41;1
204;290;1
591;572;1
261;241;1
1026;1024;1
1026;1028;1
268;276;1
268;278;1
1674;2837;1
1674;2845;1
1614;1617;1
1629;2747;1
1629;959;1
1629;1994;1
1629;2771;1
1629;1632;1
951;949;1
1630;2767;1
1630;2777;1
1052;1049;1
1592;1933;1
1592;1569;1
1592;1570;1
1592;1597;1
1608;1581;1
1608;1587;1
1105;1103;1
1105;2603;1
1659;2822;1
1659;2953;1
1669;2840;1
1514;1515;1
1514;1452;1
1514;1471;1
2055;1425;1
2055;2974;1
2055;2680;1
2055;1401;1
1678;3283;1
2228;2216;1
345;373;1
161;162;1
161;166;1
1666;2800;1
1658;3330;1
1658;2975;1
1658;3246;1
1658;2797;1
1545;2108;1
2138;1117;1
2138;1122;1
2138;2984;1
2138;1128;1
2138;2606;1
1560;1555;1
1653;2852;1
1653;3258;1
1653;3274;1
1653;2292;1
1657;2183;1
1657;2868;1
1679;2970;1
1679;3267;1
1679;2794;1
1679;2795;1
1467;2066;1
1670;2831;1
1670;1108;1
1672;2178;1
1672;3203;1
1672;2864;1
1672;3168;1
2087;3309;1
2798;3322;1
4;1;1
4;5;1
4;2264;1
1938;2718;1
1548;1546;1
1548;2110;1
385;377;1
1432;1443;1
1979;521;1
1051;1111;1
1536;1683;1
1536;1535;1
1681;3240;1
1681;3310;1
1550;1559;1
1080;1073;1
1080;1068;1
3197;1676;1
1584;2726;1
1584;1607;1
1584;1583;1
1584;1585;1
1584;1588;1
2099;2727;1
1589;1604;1
1940;2719;1
2855;2914;1
1494;1450;1
1494;1461;1
1494;1502;1
760;779;1
760;2921;1
760;763;1
1976;1983;1
1430;1382;1
1400;1390;1
1400;1398;1
1400;3263;1
538;535;1
538;180;1
177;178;1
177;181;1
266;265;1
454;406;1
1374;1375;1
994;2422;1
2432;2995;1
94;2289;1
2118;1806;1
2118;2467;1
2118;1960;1
2118;1869;1
2118;2018;1
1944;1574;1
621;2402;1
1732;2450;1
1732;2453;1
1732;87;1
789;872;1
789;790;1
898;886;1
898;891;1
898;895;1
1295;1270;1
1295;1287;1
1295;1290;1
1216;1226;1
1216;1164;1
873;2498;1
1271;1263;1
1271;1272;1
1811;3187;1
1778;1921;1
1360;2947;1
1368;1369;1
2993;1786;1
796;2014;1
1254;1252;1
1254;2622;1
1254;2623;1
1281;2626;1
1281;1277;1
113;24;1
113;56;1
1340;1344;1
1340;1348;1
818;808;1
2884;2448;1
849;817;1
122;50;1
1733;2167;1
107;114;1
107;51;1
107;104;1
812;813;1
837;844;1
1354;1377;1
845;851;1
1090;1064;1
1090;1098;1
1642;904;1
1642;908;1
1642;2740;1
1642;953;1
1642;2763;1
1642;2000;1
1642;2770;1
1642;2773;1
1642;1625;1
2697;1473;1
2697;1527;1
2697;1469;1
1507;2056;1
1510;2120;1
1510;2702;1
1219;1233;1
1173;1222;1
1199;1166;1
1199;1174;1
1199;1179;1
1199;1197;1
1199;1200;1
1199;1205;1
1199;2617;1
1199;1218;1
1202;3173;1
1167;1191;1
1172;1234;1
1172;1236;1
1172;1198;1
1187;1196;1
1160;1149;1
1701;2985;1
1864;3011;1
1864;2891;1
1864;2578;1
1864;2584;1
1864;1768;1
1864;1911;1
2276;2877;1
3221;2168;1
1722;3044;1
3298;488;1
1974;1403;1
428;419;1
1029;1032;1
1247;1243;1
151;146;1
151;152;1
1561;3276;1
1028;1035;1
1617;2742;1
959;957;1
1049;1054;1
1933;1928;1
1570;1923;1
1570;1579;1
1581;1600;1
1581;1606;1
1581;2040;1
1581;1594;1
1555;1556;1
2794;2816;1
2794;2832;1
2794;3159;1
2795;1646;1
1;0;1
1111;1113;1
1502;1493;1
265;2360;1
1574;1563;1
87;73;1
1263;2624;1
56;66;1
114;108;1
851;857;1
904;2515;1
904;2054;1
1473;1474;1
1222;1178;1
1222;1184;1
1222;1193;1
1768;2889;1
1768;3209;1
1768;3103;1
1579;1577;1
1594;1593;1
1646;2801;1
73;2304;1
73;2295;1
1178;1185;1
1178;3146;1
2304;2320;1
1185;1175;1
